NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE339_CD4POS_VS_CD4CD8DN_DC_IN_CULTURE_DN	200	111		
GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_UP	200	147		
GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN	200	151		
GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP	200	167		
GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_DN	200	141		
GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP	200	170		
GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_DN	200	150		
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP	200	165		
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_DN	200	144		
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP	194	117		
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_DN	200	112		
GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_UP	198	126		
GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN	200	126		
GSE34205_RSV_VS_FLU_INF_INFANT_PBMC_UP	194	72		
GSE34205_RSV_VS_FLU_INF_INFANT_PBMC_DN	195	124		
GSE360_CTRL_VS_L_DONOVANI_DC_UP	199	136		
GSE360_CTRL_VS_L_DONOVANI_DC_DN	200	96		
GSE360_CTRL_VS_L_MAJOR_DC_UP	199	133		
GSE360_CTRL_VS_L_MAJOR_DC_DN	199	109		
GSE360_CTRL_VS_T_GONDII_DC_UP	199	105		
GSE360_CTRL_VS_T_GONDII_DC_DN	198	114		
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_DC_UP	197	124		
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_DC_DN	198	109		
GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_DC_UP	198	118		
GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_DC_DN	200	100		
GSE360_CTRL_VS_M_TUBERCULOSIS_DC_UP	200	149		
GSE360_CTRL_VS_M_TUBERCULOSIS_DC_DN	200	102		
GSE360_CTRL_VS_L_DONOVANI_MAC_UP	200	144		
GSE360_CTRL_VS_L_DONOVANI_MAC_DN	199	141		
GSE360_CTRL_VS_L_MAJOR_MAC_UP	199	137		
GSE360_CTRL_VS_L_MAJOR_MAC_DN	197	117		
GSE360_CTRL_VS_T_GONDII_MAC_UP	200	150		
GSE360_CTRL_VS_T_GONDII_MAC_DN	198	131		
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_UP	200	128		
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_DN	200	145		
GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_MAC_UP	200	136		
GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_MAC_DN	200	133		
GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_UP	198	136		
GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_DN	198	130		
GSE360_DC_VS_MAC_UP	200	128		
GSE360_DC_VS_MAC_DN	198	127		
GSE360_DC_VS_MAC_L_DONOVANI_UP	200	126		
GSE360_DC_VS_MAC_L_DONOVANI_DN	200	143		
GSE360_DC_VS_MAC_L_MAJOR_UP	200	120		
GSE360_DC_VS_MAC_L_MAJOR_DN	199	115		
GSE360_DC_VS_MAC_T_GONDII_UP	198	86		
GSE360_DC_VS_MAC_T_GONDII_DN	199	100		
GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_UP	200	134		
GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN	200	122		
GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP	199	152		
GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_DN	200	140		
GSE360_DC_VS_MAC_M_TUBERCULOSIS_UP	196	116		
GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN	199	133		
GSE360_L_DONOVANI_VS_L_MAJOR_DC_UP	200	104		
GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN	196	114		
GSE360_L_DONOVANI_VS_T_GONDII_DC_UP	200	83		
GSE360_L_DONOVANI_VS_T_GONDII_DC_DN	197	119		
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP	199	111		
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_DN	199	143		
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_UP	199	113		
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_DN	200	137		
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_UP	199	123		
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_DN	199	126		
GSE360_L_MAJOR_VS_T_GONDII_DC_UP	197	65		
GSE360_L_MAJOR_VS_T_GONDII_DC_DN	198	85		
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_UP	200	114		
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_DN	198	121		
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_UP	200	125		
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_DN	200	137		
GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_UP	199	122		
GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_DN	199	110		
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_UP	198	107		
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_DN	200	117		
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_DC_UP	197	113		
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_DC_DN	199	108		
GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_UP	200	119		
GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_DN	199	100		
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_DC_UP	197	124		
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_DC_DN	200	107		
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_UP	200	149		
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN	200	117		
GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_UP	200	146		
GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN	199	130		
GSE360_L_DONOVANI_VS_L_MAJOR_MAC_UP	199	126		
GSE360_L_DONOVANI_VS_L_MAJOR_MAC_DN	200	103		
GSE360_L_DONOVANI_VS_T_GONDII_MAC_UP	200	109		
GSE360_L_DONOVANI_VS_T_GONDII_MAC_DN	200	154		
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_UP	199	108		
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_DN	200	140		
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_UP	199	134		
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_DN	199	136		
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_MAC_UP	200	132		
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_MAC_DN	199	116		
GSE360_L_MAJOR_VS_T_GONDII_MAC_UP	197	90		
GSE360_L_MAJOR_VS_T_GONDII_MAC_DN	199	139		
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_MAC_UP	200	97		
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_MAC_DN	198	142		
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_UP	197	102		
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_DN	199	145		
GSE360_L_MAJOR_VS_M_TUBERCULOSIS_MAC_UP	196	88		
GSE360_L_MAJOR_VS_M_TUBERCULOSIS_MAC_DN	197	108		
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_UP	199	132		
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_DN	199	125		
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP	196	136		
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_DN	199	139		
GSE360_T_GONDII_VS_M_TUBERCULOSIS_MAC_UP	199	135		
GSE360_T_GONDII_VS_M_TUBERCULOSIS_MAC_DN	198	100		
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_MAC_UP	199	131		
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_MAC_DN	200	125		
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP	199	133		
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN	199	112		
GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP	199	123		
GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN	199	129		
GSE36392_TYPE_2_MYELOID_VS_EOSINOPHIL_IL25_TREATED_LUNG_UP	199	125		
GSE36392_TYPE_2_MYELOID_VS_EOSINOPHIL_IL25_TREATED_LUNG_DN	200	123		
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP	200	57		
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_DN	200	154		
GSE36392_TYPE_2_MYELOID_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP	200	124		
GSE36392_TYPE_2_MYELOID_VS_NEUTROPHIL_IL25_TREATED_LUNG_DN	200	156		
GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_UP	200	50		
GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_DN	199	163		
GSE36392_EOSINOPHIL_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP	200	127		
GSE36392_EOSINOPHIL_VS_NEUTROPHIL_IL25_TREATED_LUNG_DN	199	156		
GSE36392_MAC_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP	200	156		
GSE36392_MAC_VS_NEUTROPHIL_IL25_TREATED_LUNG_DN	200	84		
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_UP	198	155		
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_DN	200	156		
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_YOUNG_UP	197	152		
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_YOUNG_DN	200	167		
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_UP	198	150		
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN	200	176		
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_UP	198	124		
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN	200	154		
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_UP	197	112		
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN	200	173		
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_UP	197	109		
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN	200	173		
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_UP	193	106		
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_DN	198	53		
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_16H_TSST_ACT_UP	196	83		
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_16H_TSST_ACT_DN	196	103		
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP	195	50		
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_DN	197	151		
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_UP	199	72		
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_DN	198	128		
GSE37416_CTRL_VS_0H_F_TULARENSIS_LVS_NEUTROPHIL_UP	189	77		
GSE37416_CTRL_VS_0H_F_TULARENSIS_LVS_NEUTROPHIL_DN	189	43		
GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP	194	130		
GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN	195	116		
GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP	197	146		
GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN	196	144		
GSE37416_CTRL_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_UP	195	154		
GSE37416_CTRL_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN	198	143		
GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP	195	143		
GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN	200	162		
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP	193	103		
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	199	163		
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP	198	149		
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN	197	162		
GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP	198	139		
GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN	198	154		
GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_UP	197	144		
GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN	199	151		
GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP	196	140		
GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN	199	156		
GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP	196	148		
GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	195	147		
GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP	199	147		
GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN	196	137		
GSE37416_12H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP	199	154		
GSE37416_12H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	190	104		
GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP	196	134		
GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_DN	200	100		
GSE3982_CTRL_VS_IGE_STIM_MAST_CELL_UP	199	144		
GSE3982_CTRL_VS_IGE_STIM_MAST_CELL_DN	199	139		
GSE3982_CTRL_VS_LPS_4H_MAC_UP	200	149		
GSE3982_CTRL_VS_LPS_4H_MAC_DN	198	134		
GSE3982_CTRL_VS_LPS_1H_NEUTROPHIL_UP	198	118		
GSE3982_CTRL_VS_LPS_1H_NEUTROPHIL_DN	198	104		
GSE3982_CTRL_VS_LPS_48H_DC_UP	200	111		
GSE3982_CTRL_VS_LPS_48H_DC_DN	200	122		
GSE3982_MEMORY_CD4_TCELL_VS_TH1_UP	197	127		
GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN	199	157		
GSE3982_MEMORY_CD4_TCELL_VS_TH2_UP	196	129		
GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN	199	163		
GSE3982_MEMORY_CD4_TCELL_VS_BCELL_UP	199	107		
GSE3982_MEMORY_CD4_TCELL_VS_BCELL_DN	197	114		
GSE3982_DC_VS_MAC_LPS_STIM_UP	200	138		
GSE3982_DC_VS_MAC_LPS_STIM_DN	199	105		
GSE3982_DC_VS_NEUTROPHIL_LPS_STIM_UP	199	149		
GSE3982_DC_VS_NEUTROPHIL_LPS_STIM_DN	194	99		
GSE3982_MAC_VS_NEUTROPHIL_LPS_STIM_UP	200	146		
GSE3982_MAC_VS_NEUTROPHIL_LPS_STIM_DN	196	96		
GSE3982_EOSINOPHIL_VS_MAST_CELL_UP	199	105		
GSE3982_EOSINOPHIL_VS_MAST_CELL_DN	198	153		
GSE3982_EOSINOPHIL_VS_DC_UP	199	110		
GSE3982_EOSINOPHIL_VS_DC_DN	200	134		
GSE3982_EOSINOPHIL_VS_MAC_UP	196	115		
GSE3982_EOSINOPHIL_VS_MAC_DN	199	149		
GSE3982_EOSINOPHIL_VS_NEUTROPHIL_UP	199	147		
GSE3982_EOSINOPHIL_VS_NEUTROPHIL_DN	196	108		
GSE3982_EOSINOPHIL_VS_BCELL_UP	199	87		
GSE3982_EOSINOPHIL_VS_BCELL_DN	197	152		
GSE3982_EOSINOPHIL_VS_BASOPHIL_UP	196	110		
GSE3982_EOSINOPHIL_VS_BASOPHIL_DN	198	147		
GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP	200	140		
GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_DN	197	139		
GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP	200	139		
GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_DN	197	149		
GSE3982_EOSINOPHIL_VS_NKCELL_UP	197	117		
GSE3982_EOSINOPHIL_VS_NKCELL_DN	197	127		
GSE3982_EOSINOPHIL_VS_TH1_UP	195	115		
GSE3982_EOSINOPHIL_VS_TH1_DN	200	157		
GSE3982_EOSINOPHIL_VS_TH2_UP	195	106		
GSE3982_EOSINOPHIL_VS_TH2_DN	198	160		
GSE3982_MAST_CELL_VS_DC_UP	199	120		
GSE3982_MAST_CELL_VS_DC_DN	199	102		
GSE3982_MAST_CELL_VS_MAC_UP	199	143		
GSE3982_MAST_CELL_VS_MAC_DN	195	123		
GSE3982_MAST_CELL_VS_NEUTROPHIL_UP	199	157		
GSE3982_MAST_CELL_VS_NEUTROPHIL_DN	197	116		
GSE3982_MAST_CELL_VS_BCELL_UP	200	106		
GSE3982_MAST_CELL_VS_BCELL_DN	197	118		
GSE3982_MAST_CELL_VS_BASOPHIL_UP	197	120		
GSE3982_MAST_CELL_VS_BASOPHIL_DN	199	133		
GSE3982_MAST_CELL_VS_EFF_MEMORY_CD4_TCELL_UP	199	131		
GSE3982_MAST_CELL_VS_EFF_MEMORY_CD4_TCELL_DN	195	103		
GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_UP	199	144		
GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_DN	198	118		
GSE3982_MAST_CELL_VS_NKCELL_UP	199	137		
GSE3982_MAST_CELL_VS_NKCELL_DN	199	109		
GSE3982_MAST_CELL_VS_TH1_UP	198	112		
GSE3982_MAST_CELL_VS_TH1_DN	198	147		
GSE3982_MAST_CELL_VS_TH2_UP	198	118		
GSE3982_MAST_CELL_VS_TH2_DN	200	156		
GSE3982_DC_VS_MAC_UP	200	115		
GSE3982_DC_VS_MAC_DN	200	105		
GSE3982_DC_VS_NEUTROPHIL_UP	200	151		
GSE3982_DC_VS_NEUTROPHIL_DN	197	117		
GSE3982_DC_VS_BCELL_UP	200	109		
GSE3982_DC_VS_BCELL_DN	197	107		
GSE3982_DC_VS_BASOPHIL_UP	200	123		
GSE3982_DC_VS_BASOPHIL_DN	199	131		
GSE3982_DC_VS_EFF_MEMORY_CD4_TCELL_UP	199	117		
GSE3982_DC_VS_EFF_MEMORY_CD4_TCELL_DN	196	107		
GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP	200	118		
GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_DN	200	109		
GSE3982_DC_VS_NKCELL_UP	200	119		
GSE3982_DC_VS_NKCELL_DN	197	99		
GSE3982_DC_VS_TH1_UP	200	104		
GSE3982_DC_VS_TH1_DN	199	144		
GSE3982_DC_VS_TH2_UP	200	96		
GSE3982_DC_VS_TH2_DN	199	149		
GSE3982_MAC_VS_NEUTROPHIL_UP	198	151		
GSE3982_MAC_VS_NEUTROPHIL_DN	195	108		
GSE3982_MAC_VS_BCELL_UP	200	119		
GSE3982_MAC_VS_BCELL_DN	197	127		
GSE3982_MAC_VS_BASOPHIL_UP	200	135		
GSE3982_MAC_VS_BASOPHIL_DN	197	123		
GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_UP	200	129		
GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_DN	196	106		
GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP	200	136		
GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_DN	198	122		
GSE3982_MAC_VS_NKCELL_UP	199	126		
GSE3982_MAC_VS_NKCELL_DN	198	101		
GSE3982_MAC_VS_TH1_UP	198	121		
GSE3982_MAC_VS_TH1_DN	199	154		
GSE3982_MAC_VS_TH2_UP	199	125		
GSE3982_MAC_VS_TH2_DN	199	144		
GSE3982_NEUTROPHIL_VS_BCELL_UP	200	96		
GSE3982_NEUTROPHIL_VS_BCELL_DN	198	163		
GSE3982_NEUTROPHIL_VS_BASOPHIL_UP	196	117		
GSE3982_NEUTROPHIL_VS_BASOPHIL_DN	200	154		
GSE3982_NEUTROPHIL_VS_EFF_MEMORY_CD4_TCELL_UP	199	136		
GSE3982_NEUTROPHIL_VS_EFF_MEMORY_CD4_TCELL_DN	199	154		
GSE3982_NEUTROPHIL_VS_CENT_MEMORY_CD4_TCELL_UP	200	136		
GSE3982_NEUTROPHIL_VS_CENT_MEMORY_CD4_TCELL_DN	200	153		
GSE3982_NEUTROPHIL_VS_NKCELL_UP	199	133		
GSE3982_NEUTROPHIL_VS_NKCELL_DN	198	141		
GSE3982_NEUTROPHIL_VS_TH1_UP	197	112		
GSE3982_NEUTROPHIL_VS_TH1_DN	199	163		
GSE3982_NEUTROPHIL_VS_TH2_UP	200	116		
GSE3982_NEUTROPHIL_VS_TH2_DN	198	165		
GSE3982_BCELL_VS_BASOPHIL_UP	199	118		
GSE3982_BCELL_VS_BASOPHIL_DN	200	102		
GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_UP	198	118		
GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_DN	195	71		
GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_UP	198	119		
GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_DN	198	86		
GSE3982_BCELL_VS_NKCELL_UP	197	120		
GSE3982_BCELL_VS_NKCELL_DN	197	73		
GSE3982_BCELL_VS_TH1_UP	198	101		
GSE3982_BCELL_VS_TH1_DN	198	125		
GSE3982_BCELL_VS_TH2_UP	197	103		
GSE3982_BCELL_VS_TH2_DN	199	119		
GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP	200	141		
GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_DN	196	113		
GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP	200	126		
GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_DN	200	120		
GSE3982_BASOPHIL_VS_NKCELL_UP	198	115		
GSE3982_BASOPHIL_VS_NKCELL_DN	197	105		
GSE3982_BASOPHIL_VS_TH1_UP	199	130		
GSE3982_BASOPHIL_VS_TH1_DN	199	149		
GSE3982_BASOPHIL_VS_TH2_UP	200	124		
GSE3982_BASOPHIL_VS_TH2_DN	199	152		
GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_UP	195	103		
GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_DN	198	103		
GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_UP	198	107		
GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_DN	198	101		
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_UP	198	93		
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_DN	199	150		
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_UP	198	94		
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_DN	200	161		
GSE3982_CENT_MEMORY_CD4_TCELL_VS_NKCELL_UP	198	119		
GSE3982_CENT_MEMORY_CD4_TCELL_VS_NKCELL_DN	198	107		
GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_UP	198	109		
GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_DN	200	160		
GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH2_UP	198	116		
GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH2_DN	200	154		
GSE3982_NKCELL_VS_TH1_UP	195	80		
GSE3982_NKCELL_VS_TH1_DN	200	156		
GSE3982_NKCELL_VS_TH2_UP	198	87		
GSE3982_NKCELL_VS_TH2_DN	200	163		
GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP	199	164		
GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_DN	199	134		
GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_UP	200	172		
GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_DN	200	150		
GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_UP	199	172		
GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_DN	200	169		
GSE39820_CTRL_VS_TGFBETA1_IL6_IL23A_CD4_TCELL_UP	199	172		
GSE39820_CTRL_VS_TGFBETA1_IL6_IL23A_CD4_TCELL_DN	199	161		
GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_UP	200	166		
GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN	200	164		
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP	200	172		
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_DN	198	157		
GSE39820_IL1B_IL6_VS_IL1B_IL6_IL23A_TREATED_CD4_TCELL_UP	199	108		
GSE39820_IL1B_IL6_VS_IL1B_IL6_IL23A_TREATED_CD4_TCELL_DN	200	112		
GSE39820_TGFBETA1_IL6_VS_TGFBETA1_IL6_IL23A_TREATED_CD4_TCELL_UP	200	167		
GSE39820_TGFBETA1_IL6_VS_TGFBETA1_IL6_IL23A_TREATED_CD4_TCELL_DN	200	149		
GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_UP	199	148		
GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_DN	200	125		
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_UP	200	165		
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_DN	199	121		
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_UP	200	124		
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_DN	199	123		
GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_UP	200	171		
GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_DN	199	140		
GSE5960_TH1_VS_ANERGIC_TH1_UP	199	150		
GSE5960_TH1_VS_ANERGIC_TH1_DN	200	157		
GSE6269_HEALTHY_VS_FLU_INF_PBMC_UP	176	124		
GSE6269_HEALTHY_VS_FLU_INF_PBMC_DN	163	121		
