NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HOEK_NK_CELL_2011_2012_TIV_1D_VS_0DY_ADULT_1D_DN	HOEK_NK_CELL_2011_2012_TIV_1D_VS_0DY_ADULT_1D_DN		16	-0.5295845	-1.2941107	0.15674603	0.09659333	1.0	701	tags=25%, list=7%, signal=27%	
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_48HR_EARLY_DN	FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_48HR_EARLY_DN		29	-0.46417147	-1.2939259	0.11660079	0.09671445	1.0	1261	tags=41%, list=12%, signal=47%	
GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_UP	GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_UP		94	-0.36698088	-1.2938513	0.056710776	0.0967209	1.0	1216	tags=20%, list=12%, signal=23%	
GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP	GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP		84	-0.37589562	-1.2937796	0.06374502	0.09671722	1.0	877	tags=20%, list=8%, signal=22%	
GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN	GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN		103	-0.36280277	-1.2935042	0.065259114	0.096887305	1.0	2185	tags=37%, list=21%, signal=46%	
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_DN	GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_DN		140	-0.3507095	-1.2932788	0.058027077	0.09701362	1.0	2020	tags=30%, list=19%, signal=37%	
GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_DN	GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_DN		89	-0.37559593	-1.2925025	0.055762082	0.09767889	1.0	1394	tags=29%, list=13%, signal=33%	
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN		107	-0.3611104	-1.2920032	0.05078125	0.09805904	1.0	1589	tags=24%, list=15%, signal=28%	
GSE37301_MULTIPOTENT_PROGENITOR_VS_GRAN_MONO_PROGENITOR_DN	GSE37301_MULTIPOTENT_PROGENITOR_VS_GRAN_MONO_PROGENITOR_DN		139	-0.3478434	-1.2916615	0.029850746	0.098315455	1.0	1413	tags=27%, list=13%, signal=30%	
GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_DN	GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_DN		66	-0.39721206	-1.2911199	0.099415205	0.098772764	1.0	1029	tags=15%, list=10%, signal=17%	
GSE36527_CD62L_HIGH_CD69_NEG_VS_CD62L_LOW_CD69_POS_TREG_KLRG1_NEG_UP	GSE36527_CD62L_HIGH_CD69_NEG_VS_CD62L_LOW_CD69_POS_TREG_KLRG1_NEG_UP		133	-0.3562162	-1.2910941	0.046040516	0.098729126	1.0	1298	tags=20%, list=12%, signal=23%	
GSE557_WT_VS_I_AB_KO_DC_UP	GSE557_WT_VS_I_AB_KO_DC_UP		161	-0.34379938	-1.291017	0.031657357	0.09874455	1.0	1909	tags=26%, list=18%, signal=31%	
GSE23321_CENTRAL_VS_EFFECTOR_MEMORY_CD8_TCELL_UP	GSE23321_CENTRAL_VS_EFFECTOR_MEMORY_CD8_TCELL_UP		147	-0.34803057	-1.2899399	0.04477612	0.09967693	1.0	1205	tags=18%, list=11%, signal=20%	
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MONOCYTE_DN	GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MONOCYTE_DN		118	-0.35399988	-1.2898244	0.06412826	0.09972445	1.0	1231	tags=20%, list=12%, signal=23%	
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN	GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN		115	-0.3571577	-1.2897887	0.028056113	0.09968986	1.0	1258	tags=20%, list=12%, signal=22%	
GSE32986_UNSTIM_VS_GMCSF_STIM_DC_UP	GSE32986_UNSTIM_VS_GMCSF_STIM_DC_UP		118	-0.358279	-1.2891543	0.050632913	0.1002348	1.0	2400	tags=36%, list=23%, signal=47%	
GSE6259_DEC205_POS_DC_VS_CD4_TCELL_UP	GSE6259_DEC205_POS_DC_VS_CD4_TCELL_UP		131	-0.3496742	-1.2887073	0.053537283	0.10059543	1.0	1200	tags=15%, list=11%, signal=16%	
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP		150	-0.3419626	-1.2878927	0.046511628	0.10135461	1.0	1810	tags=27%, list=17%, signal=33%	
GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_DN	GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_DN		138	-0.3474844	-1.2877518	0.03646833	0.10142771	1.0	1435	tags=24%, list=14%, signal=27%	
GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP	GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP		154	-0.3448481	-1.2875069	0.03550296	0.101577036	1.0	852	tags=23%, list=8%, signal=24%	
GSE22886_NAIVE_VS_MEMORY_TCELL_DN	GSE22886_NAIVE_VS_MEMORY_TCELL_DN		165	-0.33825558	-1.2874678	0.0403071	0.10155088	1.0	1154	tags=19%, list=11%, signal=21%	
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_60DY_DN	GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_60DY_DN		26	-0.47396868	-1.2872223	0.13052209	0.10171905	1.0	1536	tags=31%, list=15%, signal=36%	
GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP	GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP		140	-0.34650242	-1.2870405	0.05204461	0.10182582	1.0	2070	tags=31%, list=20%, signal=39%	
GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP	GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP		131	-0.35087162	-1.2862695	0.045889102	0.102436624	1.0	1292	tags=23%, list=12%, signal=26%	
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_DN	GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_DN		137	-0.35070646	-1.2858424	0.050980393	0.10275935	1.0	2153	tags=28%, list=20%, signal=34%	
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN	GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN		163	-0.3373538	-1.2843641	0.037924152	0.10410321	1.0	1854	tags=29%, list=18%, signal=34%	
GSE29618_BCELL_VS_MDC_DAY7_FLU_VACCINE_DN	GSE29618_BCELL_VS_MDC_DAY7_FLU_VACCINE_DN		132	-0.35023817	-1.2838199	0.048262548	0.104573004	1.0	1894	tags=34%, list=18%, signal=41%	
GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN	GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN		127	-0.35378	-1.283554	0.0651341	0.104774095	1.0	1841	tags=26%, list=18%, signal=31%	
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN	GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN		122	-0.348812	-1.2834378	0.055445544	0.10483395	1.0	1381	tags=25%, list=13%, signal=28%	
KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_DN	KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_DN		166	-0.34324035	-1.2831756	0.027944112	0.10500932	1.0	928	tags=19%, list=9%, signal=21%	
GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP	GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP		93	-0.3619698	-1.2829596	0.0689013	0.105134934	1.0	1855	tags=30%, list=18%, signal=36%	
GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_UP	GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_UP		107	-0.35653335	-1.2827579	0.06394316	0.105285555	1.0	1680	tags=27%, list=16%, signal=32%	
GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_UP	GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_UP		95	-0.36003256	-1.2826915	0.05232558	0.10529184	1.0	1496	tags=27%, list=14%, signal=32%	
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN	GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN		155	-0.34235007	-1.2825269	0.059160307	0.10539001	1.0	1382	tags=23%, list=13%, signal=26%	
GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_UP	GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_UP		90	-0.3716207	-1.2824748	0.066793896	0.10538235	1.0	761	tags=18%, list=7%, signal=19%	
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN		147	-0.3464256	-1.2820534	0.053604435	0.105735466	1.0	880	tags=20%, list=8%, signal=22%	
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_DN	GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_DN		166	-0.3388472	-1.2814392	0.03868472	0.10625737	1.0	1895	tags=31%, list=18%, signal=38%	
GSE22886_NEUTROPHIL_VS_DC_UP	GSE22886_NEUTROPHIL_VS_DC_UP		66	-0.39143756	-1.2813303	0.077922076	0.10630563	1.0	1831	tags=30%, list=17%, signal=36%	
GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_DN	GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_DN		84	-0.37495396	-1.2812665	0.07620818	0.10630171	1.0	1318	tags=21%, list=13%, signal=24%	
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_UP	GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_UP		120	-0.35453358	-1.2809473	0.061420344	0.10657016	1.0	1479	tags=28%, list=14%, signal=32%	
GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_DN	GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_DN		135	-0.34639862	-1.2809304	0.04901961	0.10651903	1.0	1722	tags=28%, list=16%, signal=33%	
GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN		146	-0.34295458	-1.2801014	0.0502693	0.10728776	1.0	1022	tags=21%, list=10%, signal=22%	
GSE29618_PDC_VS_MDC_DN	GSE29618_PDC_VS_MDC_DN		128	-0.349686	-1.2792935	0.03846154	0.10805174	1.0	1794	tags=36%, list=17%, signal=43%	
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP	GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP		163	-0.3374309	-1.2791952	0.046040516	0.10808961	1.0	1298	tags=14%, list=12%, signal=16%	
GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_UP	GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_UP		139	-0.3455464	-1.2791541	0.0527307	0.108067535	1.0	2222	tags=29%, list=21%, signal=37%	
GSE27786_NKTCELL_VS_ERYTHROBLAST_DN	GSE27786_NKTCELL_VS_ERYTHROBLAST_DN		73	-0.38158327	-1.2790008	0.093406595	0.108156204	1.0	2488	tags=34%, list=24%, signal=45%	
GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_UP	GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_UP		101	-0.35469905	-1.2789468	0.0726257	0.10813987	1.0	1078	tags=19%, list=10%, signal=21%	
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_UP	GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_UP		161	-0.34125286	-1.2785605	0.057513915	0.10844043	1.0	2269	tags=30%, list=22%, signal=37%	
GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP	GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP		94	-0.36658278	-1.2785534	0.07587548	0.10837983	1.0	2347	tags=35%, list=22%, signal=45%	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN	GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN		48	-0.41160268	-1.2783346	0.11067194	0.10852681	1.0	872	tags=21%, list=8%, signal=23%	
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN	GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN		136	-0.34957147	-1.2782946	0.047169812	0.10850251	1.0	978	tags=21%, list=9%, signal=23%	
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP	GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP		165	-0.33812648	-1.2781937	0.04074074	0.1085265	1.0	1358	tags=23%, list=13%, signal=26%	
GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN	GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN		127	-0.35058042	-1.2780945	0.07276119	0.10856273	1.0	1451	tags=24%, list=14%, signal=28%	
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP		64	-0.3881773	-1.2777904	0.09053498	0.10880724	1.0	1302	tags=23%, list=12%, signal=27%	
GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_DN	GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_DN		126	-0.35474628	-1.2775701	0.07392996	0.10897873	1.0	1359	tags=23%, list=13%, signal=26%	
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP	GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP		164	-0.34326956	-1.2766606	0.036821704	0.1098781	1.0	1974	tags=27%, list=19%, signal=33%	
GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP	GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP		144	-0.34152645	-1.2765878	0.051587302	0.109893486	1.0	1736	tags=22%, list=17%, signal=25%	
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP	GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP		86	-0.3697855	-1.2763716	0.07386363	0.11004043	1.0	624	tags=13%, list=6%, signal=13%	
GSE11924_TH1_VS_TH2_CD4_TCELL_DN	GSE11924_TH1_VS_TH2_CD4_TCELL_DN		112	-0.3548576	-1.275495	0.05984556	0.11084161	1.0	2079	tags=27%, list=20%, signal=33%	
GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_UP	GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_UP		75	-0.37027913	-1.2751139	0.08224299	0.1111708	1.0	1729	tags=24%, list=16%, signal=29%	
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN	GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN		41	-0.42016256	-1.274949	0.1163227	0.11127118	1.0	1113	tags=22%, list=11%, signal=24%	
GSE17721_LPS_VS_POLYIC_24H_BMDC_DN	GSE17721_LPS_VS_POLYIC_24H_BMDC_DN		136	-0.3437673	-1.2746878	0.05882353	0.11147701	1.0	2441	tags=35%, list=23%, signal=44%	
GSE8685_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP	GSE8685_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP		160	-0.33824566	-1.2743767	0.061420344	0.11173982	1.0	1893	tags=28%, list=18%, signal=34%	
GSE28783_CTRL_ANTI_MIR_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN	GSE28783_CTRL_ANTI_MIR_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN		105	-0.35524586	-1.2742049	0.05925926	0.1118241	1.0	1126	tags=20%, list=11%, signal=22%	
GSE7831_1H_VS_4H_CPG_STIM_PDC_DN	GSE7831_1H_VS_4H_CPG_STIM_PDC_DN		145	-0.34447584	-1.2741939	0.049713194	0.11176635	1.0	1214	tags=14%, list=12%, signal=16%	
GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_UP	GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_UP		138	-0.34564245	-1.2740859	0.05035971	0.11179519	1.0	1050	tags=18%, list=10%, signal=20%	
GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP	GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP		137	-0.34255153	-1.2740653	0.059925094	0.1117516	1.0	1093	tags=18%, list=10%, signal=20%	
GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_UP	GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_UP		140	-0.34440443	-1.2739238	0.053639848	0.1118336	1.0	1923	tags=25%, list=18%, signal=30%	
GSE22611_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_DN	GSE22611_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_DN		131	-0.34962305	-1.2735753	0.07020873	0.112137906	1.0	1674	tags=30%, list=16%, signal=35%	
GSE28237_FOLLICULAR_VS_LATE_GC_BCELL_DN	GSE28237_FOLLICULAR_VS_LATE_GC_BCELL_DN		151	-0.34113592	-1.2735612	0.044487428	0.112082854	1.0	2235	tags=28%, list=21%, signal=36%	
GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP	GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP		129	-0.34440094	-1.2734449	0.049242426	0.1121373	1.0	1869	tags=23%, list=18%, signal=28%	
GSE2706_2H_VS_8H_LPS_STIM_DC_UP	GSE2706_2H_VS_8H_LPS_STIM_DC_UP		121	-0.34966943	-1.2733575	0.0648855	0.112135544	1.0	2083	tags=31%, list=20%, signal=38%	
GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN	GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN		129	-0.3476981	-1.2733035	0.044444446	0.112131804	1.0	1306	tags=21%, list=12%, signal=24%	
GSE4142_NAIVE_VS_MEMORY_BCELL_UP	GSE4142_NAIVE_VS_MEMORY_BCELL_UP		77	-0.3747132	-1.273039	0.08778626	0.11235874	1.0	1792	tags=27%, list=17%, signal=33%	
GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_UP	GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_UP		57	-0.3909738	-1.2727745	0.09727626	0.11257836	1.0	1029	tags=26%, list=10%, signal=29%	
GSE27786_NKCELL_VS_MONO_MAC_DN	GSE27786_NKCELL_VS_MONO_MAC_DN		99	-0.36518654	-1.272407	0.09142857	0.11289018	1.0	1480	tags=20%, list=14%, signal=23%	
GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP	GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP		131	-0.34651268	-1.2722979	0.055666003	0.11292641	1.0	2836	tags=42%, list=27%, signal=57%	
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN		142	-0.34576735	-1.2721969	0.06569343	0.11296205	1.0	1343	tags=23%, list=13%, signal=26%	
GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP		139	-0.34265435	-1.271818	0.04859813	0.11328438	1.0	2118	tags=33%, list=20%, signal=41%	
GSE37534_GW1929_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_DN	GSE37534_GW1929_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_DN		143	-0.34223256	-1.2717928	0.053308822	0.11324018	1.0	2294	tags=29%, list=22%, signal=37%	
GSE27241_CTRL_VS_DIGOXIN_TREATED_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN	GSE27241_CTRL_VS_DIGOXIN_TREATED_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN		128	-0.3474274	-1.2717481	0.0498155	0.11322673	1.0	1167	tags=27%, list=11%, signal=30%	
GSE37301_PRO_BCELL_VS_CD4_TCELL_DN	GSE37301_PRO_BCELL_VS_CD4_TCELL_DN		108	-0.35679486	-1.2705338	0.06692913	0.114423394	1.0	993	tags=20%, list=9%, signal=22%	
GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN	GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN		71	-0.37858108	-1.2702771	0.09351145	0.114616916	1.0	2352	tags=38%, list=22%, signal=49%	
GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP	GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP		119	-0.34593242	-1.2701085	0.044444446	0.114719674	1.0	2020	tags=29%, list=19%, signal=36%	
GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_UP	GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_UP		128	-0.35247225	-1.269933	0.045714285	0.114840135	1.0	1311	tags=24%, list=12%, signal=27%	
GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP	GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP		155	-0.33654496	-1.2696143	0.066287875	0.11509549	1.0	963	tags=23%, list=9%, signal=25%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_DN	GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_DN		141	-0.3405796	-1.2694323	0.040697675	0.11521986	1.0	1628	tags=23%, list=15%, signal=27%	
GSE3982_EOSINOPHIL_VS_TH1_UP	GSE3982_EOSINOPHIL_VS_TH1_UP		115	-0.35369736	-1.2691954	0.06554307	0.115402274	1.0	2136	tags=31%, list=20%, signal=39%	
GSE15767_MED_VS_SCS_MAC_LN_UP	GSE15767_MED_VS_SCS_MAC_LN_UP		93	-0.36025488	-1.2691555	0.07465619	0.115373746	1.0	1353	tags=26%, list=13%, signal=29%	
GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_UP	GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_UP		152	-0.33755052	-1.2689257	0.04797048	0.11554629	1.0	1719	tags=31%, list=16%, signal=36%	
GSE40666_UNTREATED_VS_IFNA_STIM_CD8_TCELL_90MIN_UP	GSE40666_UNTREATED_VS_IFNA_STIM_CD8_TCELL_90MIN_UP		53	-0.39513934	-1.2680823	0.12109375	0.116371825	1.0	1392	tags=26%, list=13%, signal=30%	
GSE39152_SPLEEN_CD103_NEG_VS_BRAIN_CD103_POS_MEMORY_CD8_TCELL_UP	GSE39152_SPLEEN_CD103_NEG_VS_BRAIN_CD103_POS_MEMORY_CD8_TCELL_UP		131	-0.3462701	-1.2677828	0.04892368	0.116608486	1.0	1809	tags=26%, list=17%, signal=31%	
GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_UP	GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_UP		129	-0.34378237	-1.2672871	0.059642147	0.1170665	1.0	1175	tags=18%, list=11%, signal=20%	
GSE24574_BCL6_LOW_TFH_VS_TCONV_CD4_TCELL_UP	GSE24574_BCL6_LOW_TFH_VS_TCONV_CD4_TCELL_UP		87	-0.3686394	-1.2666135	0.0831758	0.117707394	1.0	2000	tags=24%, list=19%, signal=30%	
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_DN	GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_DN		117	-0.3459732	-1.2662511	0.05984556	0.11800844	1.0	1499	tags=24%, list=14%, signal=28%	
GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_DN	GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_DN		149	-0.34334508	-1.2661079	0.072897196	0.11808805	1.0	1473	tags=24%, list=14%, signal=28%	
GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN	GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN		102	-0.3564183	-1.2660239	0.06639839	0.11810897	1.0	1211	tags=19%, list=12%, signal=21%	
GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_DN	GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_DN		75	-0.37788996	-1.265871	0.11346154	0.11819366	1.0	1185	tags=20%, list=11%, signal=22%	
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP	GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP		124	-0.351505	-1.2650751	0.08159393	0.11904053	1.0	1402	tags=23%, list=13%, signal=26%	
GSE9650_NAIVE_VS_EFF_CD8_TCELL_DN	GSE9650_NAIVE_VS_EFF_CD8_TCELL_DN		160	-0.3352281	-1.2650563	0.04789272	0.1189921	1.0	2254	tags=33%, list=21%, signal=42%	
GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_UP	GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_UP		101	-0.35825557	-1.264974	0.09369025	0.119012594	1.0	2175	tags=30%, list=21%, signal=37%	
GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDC_UP	GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDC_UP		130	-0.34075043	-1.2641838	0.0608365	0.11980368	1.0	1253	tags=18%, list=12%, signal=21%	
GSE27786_NKTCELL_VS_MONO_MAC_DN	GSE27786_NKTCELL_VS_MONO_MAC_DN		123	-0.34873793	-1.2639925	0.06779661	0.119935244	1.0	2188	tags=26%, list=21%, signal=32%	
