NAME	TITLE	SCORE	
ZFAND1		-0.15978934	
ZSCAN21		-0.15987255	
ARMCX3		-0.15994467	
ZFP955A		-0.16015135	
ZFP664		-0.16039537	
ASPM		-0.1606539	
ELAC1		-0.16080232	
RBM44		-0.16102101	
SETMAR		-0.16130228	
CCNB2		-0.16132595	
ZBTB18		-0.1613942	
DYNC1LI2		-0.16180068	
KRAS		-0.16182612	
LTN1		-0.16189623	
GPR155		-0.1624519	
CD52		-0.1624914	
BFAR		-0.16345656	
BRD2		-0.16347408	
CDON		-0.16348836	
ERF		-0.16386282	
SMIM4		-0.16388945	
DNAJC16		-0.16401257	
0610030E20RIK		-0.1645377	
ITPKC		-0.16491427	
ATG4A		-0.16526732	
ARHGEF39		-0.16537608	
UIMC1		-0.16580887	
UFSP2		-0.16622898	
PLXDC2		-0.16650987	
ITGA5		-0.16657582	
GALNT1		-0.16658968	
TMIE		-0.16709284	
CD99L2		-0.16725719	
CAMTA1		-0.16776386	
FOCAD		-0.1679914	
SNORA28		-0.16817926	
TEX261		-0.16819564	
SLC9A3R1		-0.16837661	
TRIP12		-0.16862495	
HIST1H4B		-0.16896686	
AW554918		-0.16922596	
LRSAM1		-0.1693735	
NT5C		-0.16960542	
TLE1		-0.16965772	
NT5C2		-0.170129	
DDX28		-0.17027271	
RNF14		-0.17081806	
EPM2AIP1		-0.1709772	
RBM5		-0.17100924	
RMI2		-0.1712041	
IAH1		-0.17122029	
TMEM220		-0.17164832	
B4GALT3		-0.17168339	
SPG7		-0.17184837	
CDKL3		-0.1719734	
YEATS4		-0.17202058	
E2F5		-0.17227705	
DOPEY2		-0.17273547	
SDHAF2		-0.17335597	
CMTM3		-0.17336634	
RNF139		-0.17338884	
LCP1		-0.17419493	
HACD3		-0.17429657	
HDAC5		-0.174413	
IDE		-0.17447972	
PDDC1		-0.17460479	
4632427E13RIK		-0.1750879	
ARPC4		-0.17645961	
C1GALT1C1		-0.17653412	
ZBTB1		-0.17756924	
CDCA5		-0.17789428	
ZFP942		-0.17790146	
UBR2		-0.17820033	
PAPOLA		-0.17832752	
ACTR3		-0.17881522	
PACSIN2		-0.17885798	
MAP2K6		-0.17888789	
ENTPD7		-0.17940825	
ZFP157		-0.1797929	
SMAD5		-0.1798422	
SYS1		-0.18123315	
CASKIN2		-0.18163013	
TAGAP1		-0.18182744	
PEX6		-0.18187365	
QRSL1		-0.18199927	
SIPA1L3		-0.1821078	
SNX25		-0.18224676	
TCF19		-0.1823581	
NEK2		-0.18249246	
HMGB2		-0.18261617	
NUDT18		-0.18267848	
RAB24		-0.18301557	
KIF1BP		-0.18316951	
GM16907		-0.18323644	
MACF1		-0.18323733	
B3GNT2		-0.18338005	
ADNP2		-0.1834216	
GPLD1		-0.18344848	
ZCCHC11		-0.18384904	
RAPGEF4		-0.18399744	
BC023829		-0.18440622	
PCGF1		-0.18441503	
GM20939		-0.1844617	
CSRNP2		-0.1844756	
ZBTB2		-0.18460986	
NSMCE4A		-0.18465	
FBXL20		-0.1846502	
SSBP2		-0.18515618	
DYNC1H1		-0.1852476	
FBXO4		-0.18547568	
NAT2		-0.18553656	
HIST1H2BM		-0.18566625	
DENND5A		-0.18577988	
MAFF		-0.18591787	
BRPF1		-0.1859266	
WDR8		-0.18593915	
MAPK3		-0.18602046	
NIPBL		-0.18672648	
SETD7		-0.18692048	
CHMP5		-0.18707943	
OXA1L		-0.18749033	
UBN1		-0.187636	
PBX2		-0.18822014	
ZFP41		-0.18825616	
HECA		-0.18828437	
PAQR8		-0.18832019	
PRKCSH		-0.1883599	
MSL3L2		-0.18850547	
FLYWCH2		-0.18900827	
ESCO2		-0.18981647	
SMIM20		-0.18983667	
CDAN1		-0.18989187	
YIPF2		-0.19023147	
GPR174		-0.19024068	
NAB1		-0.19040346	
WDSUB1		-0.19088697	
CYP4F17		-0.1909546	
FAM117A		-0.19100508	
RNF130		-0.19120781	
SSX2IP		-0.19199833	
SNAPIN		-0.19215639	
XYLB		-0.19254966	
HMGCS1		-0.19298723	
PGM1		-0.19310786	
TTF1		-0.19313623	
SOAT1		-0.1936232	
2700049A03RIK		-0.19432539	
H2-AA		-0.19460882	
SNAP29		-0.19474375	
UNK		-0.19476295	
GALE		-0.19490004	
DUS2		-0.19492176	
RAC1		-0.19509466	
GLT8D1		-0.19510692	
INIP		-0.19516487	
RHOG		-0.19518994	
HELB		-0.19560608	
AMIGO3		-0.1963074	
ADAM9		-0.196354	
RALA		-0.19635536	
PFDN5		-0.19639868	
ACAD11		-0.19653912	
FBXL19		-0.19669801	
1110019D14RIK		-0.19675316	
FRMD7		-0.19729121	
CHIC2		-0.19729853	
GM12250		-0.19749333	
FBXL22		-0.19771414	
SFSWAP		-0.19792338	
SESN2		-0.19801469	
KSR1		-0.19820443	
SAFB2		-0.19823734	
D030056L22RIK		-0.19834585	
APLP2		-0.19850056	
RALGPS1		-0.19902815	
FAM102B		-0.19913855	
NRP2		-0.19917633	
TTC4		-0.19919798	
YTHDF3		-0.19968572	
ZFP473		-0.19990611	
CYFIP1		-0.19995877	
BC024978		-0.19999239	
AKR1B10		-0.20047484	
SPATA1		-0.20048569	
PPME1		-0.20134749	
FRY		-0.20172937	
PLOD2		-0.20200782	
PSIP1		-0.20255692	
SNAPC5		-0.20297238	
WDR62		-0.20333067	
NCAPH		-0.20336704	
CLEC2D		-0.20370209	
ACTR1A		-0.20381191	
CKAP5		-0.20392415	
MIR703		-0.20400646	
ATF2		-0.20412754	
COX18		-0.20428471	
SCAMP1		-0.20444871	
WDR90		-0.2045209	
CDK5RAP1		-0.20533797	
TSPAN17		-0.20567428	
NLK		-0.20595686	
TMEM175		-0.20603618	
CCDC32		-0.20608637	
EXT1		-0.20630258	
SMYD4		-0.20670298	
DCAF5		-0.20706302	
PDCL		-0.20711671	
ZFP68		-0.20765966	
ZBTB22		-0.20767052	
OXCT1		-0.20812957	
CDKN3		-0.20826173	
RPP21		-0.20838131	
FAM53A		-0.20861642	
MTMR11		-0.208997	
CMC2		-0.20941235	
SNORA31		-0.20941468	
SEC24B		-0.20956299	
STIM2		-0.20990357	
ZFP191		-0.20994799	
CRIPT		-0.2099871	
RAB3IP		-0.21051499	
RSBN1L		-0.21051675	
CYP51		-0.21082179	
ZFP846		-0.21082626	
1700066B19RIK		-0.21097265	
FAM149B		-0.21107844	
DLGAP5		-0.21108505	
CHST12		-0.21124984	
AP4B1		-0.211276	
SLC2A3		-0.21141164	
RBM43		-0.21141477	
CHRNA2		-0.21205896	
ARF5		-0.21228088	
MFHAS1		-0.21243785	
DCLK2		-0.21276827	
ZFP74		-0.21278895	
DCAF12		-0.2128893	
SLC35A3		-0.21294937	
AP4S1		-0.21305425	
NCK1		-0.21319306	
RUSC1		-0.2145399	
B3GNTL1		-0.21468793	
RFTN1		-0.21517925	
RNF40		-0.21698968	
EXOC4		-0.21701421	
PGS1		-0.21708007	
A730017L22RIK		-0.21768822	
UBA1		-0.2179445	
MCM9		-0.21812122	
MED24		-0.21819434	
BC037034		-0.21835573	
R3HCC1		-0.21938108	
ETOHD2		-0.2196073	
RAD52		-0.22002074	
GALNT12		-0.22010283	
RBMS2		-0.22018018	
TUBD1		-0.22030896	
DNAJC8		-0.22075625	
H2AFJ		-0.22114688	
ZFP444		-0.22136398	
DCTN6		-0.22141135	
CHTOP		-0.2216009	
ZFP3		-0.22193125	
VAV3		-0.22273585	
SEC61B		-0.22277112	
THNSL2		-0.22289477	
C2CD3		-0.22325781	
RNF157		-0.22363022	
ZFP64		-0.22386508	
ARHGAP17		-0.22419688	
1700123O20RIK		-0.2242148	
ZFP605		-0.22421686	
PPP1R3F		-0.22447066	
SEC24C		-0.22475395	
SAP130		-0.22479433	
CCDC91		-0.22481254	
DUSP11		-0.2248239	
ACADM		-0.22497842	
ATG16L1		-0.22506076	
RAB31		-0.22520974	
RNF34		-0.22546305	
TRIM30D		-0.22562319	
KIF3B		-0.2257133	
GM29766		-0.2257727	
ADIPOR1		-0.22582124	
SRR		-0.22652072	
CAAP1		-0.22672525	
GLB1		-0.22682934	
FAM131A		-0.22709079	
ZFAND3		-0.22728439	
NFKBIA		-0.22769584	
ZFP712		-0.22807588	
GNA11		-0.22855927	
MTHFSL		-0.22888198	
UBE2R2		-0.22888815	
LY6G5B		-0.229241	
SLC39A8		-0.22936404	
R74862		-0.22956802	
SPRED2		-0.22962706	
TJAP1		-0.229682	
PPP6R3		-0.23015636	
SETD8		-0.23023778	
DNAJC5		-0.23079166	
PPP1R12A		-0.231039	
NT5E		-0.2311512	
VGLL4		-0.23125738	
MKI67		-0.23145424	
ASB8		-0.23163483	
SRF		-0.23168515	
ZFP93		-0.23195948	
TXNDC17		-0.2321799	
FAM122A		-0.23224247	
NR2C2AP		-0.2324481	
BAD		-0.2329639	
ZFP11		-0.23313259	
MEIS3		-0.23317328	
MTUS2		-0.23351058	
PSTK		-0.23359448	
PTMS		-0.23458862	
PTPRF		-0.23466301	
TTYH2		-0.2351483	
GIGYF1		-0.23533027	
NARFL		-0.23555839	
TPRGL		-0.23563223	
9430091E24RIK		-0.23568209	
FUT11		-0.23574612	
CATSPER2		-0.23604354	
VSIG10L		-0.23630984	
SNAP23		-0.23636	
1700010I14RIK		-0.23643848	
RNF149		-0.23658715	
HOMEZ		-0.23667113	
KIZ		-0.23705104	
UBE2E3		-0.23737702	
KLHL18		-0.23774193	
VPS37A		-0.23818396	
ITM2C		-0.23881698	
HIST1H2AE		-0.23882477	
FIS1		-0.23979966	
ATRAID		-0.2405912	
ACSS2		-0.24114828	
CEP170B		-0.24130887	
DBF4		-0.24154785	
SWSAP1		-0.24157684	
CRELD1		-0.24192725	
0610009O20RIK		-0.2420463	
TEX15		-0.24213001	
PRCP		-0.24228348	
CUEDC1		-0.24320261	
RAB18		-0.24339038	
DIP2A		-0.2436576	
CD48		-0.24395493	
TM9SF3		-0.24445459	
ITPR2		-0.24455601	
HELZ		-0.24460383	
PNPLA8		-0.24582843	
MTHFS		-0.24627087	
MBTPS2		-0.24640213	
SCMH1		-0.24661271	
SLC25A26		-0.24671505	
CDCA7L		-0.246984	
KCNIP2		-0.24700841	
MTMR10		-0.24710615	
FBXO7		-0.2472117	
VTI1A		-0.2476426	
RITA1		-0.24769306	
ARPC1A		-0.24822359	
STRADA		-0.24822807	
1110059G10RIK		-0.24826376	
UFD1L		-0.24856357	
RAB3GAP1		-0.24865794	
RDH11		-0.24891613	
KANK3		-0.248986	
MAGED1		-0.24947633	
VEGFB		-0.249479	
SPC25		-0.24989597	
ARRDC3		-0.250132	
ZFP775		-0.2501956	
VAT1		-0.2505623	
PGAP3		-0.25070724	
APTX		-0.2507404	
LRP12		-0.25097212	
PHF2		-0.2510367	
CLASRP		-0.25142694	
PANK2		-0.2515762	
NAA38		-0.25193238	
GEMIN8		-0.25199357	
BIRC5		-0.25199953	
EIF5A2		-0.25208318	
KATNAL1		-0.25227484	
ZBED3		-0.25245872	
2310009A05RIK		-0.25316736	
MEF2A		-0.25336108	
SLC15A2		-0.25367984	
HEG1		-0.253831	
TBC1D15		-0.2544243	
FAM216A		-0.255093	
ADAM22		-0.2551229	
MTPN		-0.255632	
CSK		-0.25576517	
DCAF17		-0.2559964	
PRC1		-0.25613874	
STAT5A		-0.256603	
MTA2		-0.25671443	
BLMH		-0.25679544	
MNT		-0.25699285	
GNPDA1		-0.25702775	
SLC38A9		-0.25712854	
FOXD2OS		-0.25716045	
GTPBP3		-0.25801423	
BCL2L12		-0.25802118	
VPS33A		-0.25804272	
SPAG5		-0.2582606	
TROAP		-0.25830925	
HAP1		-0.2583633	
5830416I19RIK		-0.25860596	
HSD17B11		-0.25874114	
HEXIM2		-0.2587782	
LDHD		-0.25988686	
DDR1		-0.25995412	
RMDN2		-0.25995633	
BORA		-0.25999194	
ZFP35		-0.2608904	
SMOC1		-0.2608917	
ARFGEF3		-0.2609834	
GALNT10		-0.26111794	
WRN		-0.26161793	
CHD8		-0.26197383	
COMMD6		-0.26199844	
STXBP3		-0.2620301	
5730408K05RIK		-0.2621672	
DHX16		-0.26260224	
LDHB		-0.26282784	
DFFA		-0.26321653	
BC005561		-0.26359108	
KLHL26		-0.2638724	
NDST1		-0.26392776	
ANGEL1		-0.26465622	
HEATR5A		-0.2647488	
FANCG		-0.26479492	
LRRC1		-0.26479924	
ATP6V0E		-0.26559398	
CLK1		-0.26570582	
2500004C02RIK		-0.26618922	
SFXN2		-0.2662157	
PHLPP2		-0.26638547	
MBD5		-0.2667688	
ARHGAP21		-0.26682284	
CSRP2		-0.26698086	
CCHCR1		-0.2671492	
TMEM161B		-0.267464	
TST		-0.26756114	
CLCN7		-0.26820135	
2610015P09RIK		-0.26823452	
BRCA1		-0.26846913	
RCHY1		-0.26899743	
SGK3		-0.26915565	
YTHDC2		-0.26917756	
RNF111		-0.26937658	
SFMBT1		-0.2695624	
HIST1H2BB		-0.26961276	
NDUFB11		-0.26971874	
GMPPA		-0.26978824	
CNOT10		-0.2698137	
WDTC1		-0.2701989	
1700028E10RIK		-0.2707055	
CDS2		-0.27095366	
CTSC		-0.27107152	
METTL15		-0.27173996	
KIF11		-0.27269158	
TPR		-0.2727879	
SLC26A2		-0.2730927	
MFAP1B		-0.2732607	
SUPT16		-0.2736964	
ADAMTS3		-0.273771	
EI24		-0.2743754	
FAM132A		-0.27448347	
CD3E		-0.27544668	
TMEM57		-0.27547586	
4632404H12RIK		-0.27551222	
TWSG1		-0.27603343	
ANK		-0.2763609	
RHBDF2		-0.27651793	
EXTL2		-0.27724278	
GOLGA1		-0.27779433	
ZMAT3		-0.27801746	
WIPF2		-0.2782935	
TLDC1		-0.278736	
WDR41		-0.2788398	
EIF2AK3		-0.27901334	
SMARCD1		-0.2792811	
CHD3OS		-0.2794055	
PPP1R35		-0.27944666	
AFMID		-0.27950537	
SNX9		-0.27969185	
CRAT		-0.27976662	
MIER3		-0.27994442	
MED13		-0.2803062	
LNX2		-0.28057912	
PFKFB1		-0.28069893	
PAN3		-0.28078857	
ZFP748		-0.28126952	
GALK2		-0.28144705	
DPM1		-0.28222752	
TGIF1		-0.2823311	
IL2RG		-0.2824489	
ATL2		-0.28256154	
SNX10		-0.28285182	
DOLPP1		-0.28297335	
A830010M20RIK		-0.2831811	
FAM126A		-0.283907	
ZFP26		-0.28411213	
ZFP341		-0.28414145	
ZFP935		-0.28453165	
DPP4		-0.2846489	
PRKAA1		-0.28489608	
KIF5B		-0.28498435	
MLX		-0.2858213	
MFSD7B		-0.28590485	
MTTP		-0.28590536	
BRMS1		-0.28592476	
FHDC1		-0.2865247	
SLC26A6		-0.2866294	
MESDC1		-0.28730345	
HSPA1A		-0.28759295	
PAFAH2		-0.28868303	
DENND4A		-0.28922716	
USP53		-0.28925154	
ALG12		-0.28949815	
VRK2		-0.289661	
DERA		-0.28969586	
SPTB		-0.28998768	
POT1B		-0.29025924	
OVCA2		-0.2905735	
USP19		-0.2908791	
SRBD1		-0.2909681	
TMEM106C		-0.29108799	
TOP2A		-0.2912863	
KIN		-0.29132536	
CDCA3		-0.29135868	
MYSM1		-0.29135942	
VPS51		-0.29139972	
LRRC39		-0.2916424	
GM20324		-0.29194787	
NRBF2		-0.2924487	
MTFR1L		-0.29259014	
CBFB		-0.2930674	
BUB3		-0.29315078	
ABCB10		-0.2936702	
SPTY2D1		-0.29400688	
CD55		-0.29417127	
DNAJB9		-0.29514176	
RC3H2		-0.29543424	
XK		-0.29580215	
TMCC1		-0.29601893	
DNTT		-0.29633272	
AP5S1		-0.29650885	
ANKFY1		-0.29655224	
GBF1		-0.2968792	
NIM1K		-0.2969633	
RING1		-0.29715285	
AKAP10		-0.2974429	
ASB7		-0.29762357	
CFL1		-0.29819474	
GM4890		-0.29836747	
RBM42		-0.2989351	
CCDC51		-0.2992703	
RASGRF2		-0.29953972	
OXLD1		-0.29971582	
MBP		-0.29976174	
WDR13		-0.29992768	
CFAP36		-0.30029005	
ECT2		-0.3005551	
ZBTB6		-0.3010361	
CIB1		-0.3014309	
CARKD		-0.30147228	
BC005537		-0.30236742	
PARPBP		-0.30244094	
RSPH3B		-0.30259958	
GLA		-0.30265716	
ZFP263		-0.30277014	
TCF20		-0.30283144	
PAFAH1B3		-0.30341017	
NAA16		-0.30354443	
ARFGAP3		-0.3037872	
5430431A17RIK		-0.3038211	
ZMYND11		-0.30392808	
INPP5D		-0.30452776	
STMN1		-0.3045296	
CEP350		-0.30517796	
POC5		-0.30530423	
TEAD2		-0.30569157	
DHX40		-0.30577266	
FKBP8		-0.30670655	
PTOV1		-0.30684394	
TFAM		-0.30687523	
EPB4.1L2		-0.30726674	
SPICE1		-0.3078043	
CAPZB		-0.30793816	
APBB1IP		-0.30842233	
TCF12		-0.30868343	
ZFP239		-0.30884102	
TMEM55A		-0.30887893	
BCDIN3D		-0.30891657	
2310010J17RIK		-0.3089777	
SAPCD2		-0.3091067	
BTD		-0.30920997	
UBE2Q2		-0.30971274	
APH1B		-0.30990064	
PROSER3		-0.3100247	
PLK3		-0.3107214	
SPG11		-0.31093687	
CCDC167		-0.31103167	
ARID4A		-0.31107152	
MIA3		-0.31196344	
DNAJC18		-0.31262964	
FAM107B		-0.3128581	
SLC30A1		-0.3129783	
DDX11		-0.31299624	
BTBD10		-0.31323808	
YKT6		-0.31363097	
APOBEC3		-0.3136763	
ADAM17		-0.31434485	
STAG1		-0.31467956	
TMEM120A		-0.31470495	
UMAD1		-0.3151661	
ANKRD29		-0.3151934	
USP32		-0.31520233	
ARHGAP19		-0.3154723	
ZFP865		-0.31570655	
XPR1		-0.31594786	
ZFP438		-0.31612143	
H2-AB1		-0.3166571	
YIPF5		-0.3168949	
B430212C06RIK		-0.31711856	
RSPRY1		-0.31729704	
BAG4		-0.3176913	
6330549D23RIK		-0.31804013	
ZAN		-0.31850296	
ASF1B		-0.3185229	
COMMD3		-0.31925583	
PIBF1		-0.31931034	
ZMYM4		-0.31931385	
SFT2D1		-0.31958157	
KLHDC2		-0.31958333	
DENND4C		-0.32036075	
SNORA70		-0.32050198	
N6AMT1		-0.32068035	
PCDHGC3		-0.32074687	
CYB5R3		-0.3211421	
8430429K09RIK		-0.32129517	
CEP70		-0.3219803	
GALNT6		-0.32274547	
CSNK1D		-0.32298875	
AS3MT		-0.32309422	
CD101		-0.32376856	
A430046D13RIK		-0.3249851	
RFK		-0.32509756	
H2-Q4		-0.32513806	
ZFP938		-0.32558507	
TMED4		-0.3260834	
CEP55		-0.32637691	
FLCN		-0.32693076	
SLC25A36		-0.32704788	
S1PR2		-0.32766408	
GOLGA3		-0.32789546	
CIT		-0.32836455	
TUBE1		-0.32840917	
9530082P21RIK		-0.328571	
ESCO1		-0.3288241	
CNPY2		-0.3288493	
XPNPEP1		-0.32921112	
RNPEPL1		-0.32928565	
ACBD3		-0.32930183	
HIVEP1		-0.32985005	
GORAB		-0.33007812	
2210013O21RIK		-0.3302325	
TMEM39B		-0.33050108	
ALG5		-0.33061162	
ELF2		-0.33079997	
PEX2		-0.3308395	
TRAPPC12		-0.33088267	
RPS6KB2		-0.33127064	
QARS		-0.33130866	
MKNK1		-0.33143768	
STARD10		-0.3319511	
FRMD4A		-0.33234242	
GOSR1		-0.3326341	
UBE4B		-0.33318964	
SDF4		-0.3336638	
4930427A07RIK		-0.3340335	
PSPC1		-0.3346529	
PRDX5		-0.335207	
CLCN2		-0.33540663	
ABLIM2		-0.33546573	
CFLAR		-0.335594	
SLC39A13		-0.33569294	
GOLGA4		-0.33578187	
CRYBG3		-0.33579314	
AKT3		-0.3359623	
PTPRV		-0.33611423	
ALDH1B1		-0.33630145	
KIF2A		-0.3366521	
ATG2B		-0.3366699	
CENPE		-0.33704478	
CLCF1		-0.3371494	
ARNT		-0.33721676	
VPS11		-0.33731875	
SRPK1		-0.33733332	
DISP1		-0.3375475	
ZFP830		-0.33754987	
FBXO3		-0.33756027	
APBB3		-0.33767396	
TTLL5		-0.33779377	
TFDP2		-0.33834362	
IFI30		-0.33922115	
GTPBP1		-0.33933896	
ZRSR1		-0.33988127	
CST7		-0.3403677	
RHEB		-0.34049374	
ZBTB11OS1		-0.3405106	
DTNB		-0.34126234	
DALRD3		-0.341426	
DYNC1LI1		-0.34159914	
ZDHHC2		-0.34166056	
DYRK1A		-0.34171596	
KLF16		-0.34193814	
COG4		-0.34232244	
ZFP335		-0.34259528	
ATP5SL		-0.3432002	
ARHGEF2		-0.34325966	
BC003331		-0.3436973	
SIRT5		-0.34423965	
SIRT3		-0.3442807	
GHDC		-0.34468693	
RBM38		-0.34510255	
E130317F20RIK		-0.3455786	
AI504432		-0.34588316	
PLSCR3		-0.3460917	
ZFP652		-0.34641665	
PMM2		-0.34677625	
HAUS4		-0.3469073	
NEK3		-0.34709775	
USE1		-0.34733486	
SP3OS		-0.34734514	
ZBTB11		-0.34737247	
BC049715		-0.34787753	
DDHD2		-0.34820032	
STK3		-0.3482316	
TMEM2		-0.34852397	
STX4A		-0.3490005	
PAQR4		-0.34901053	
D330041H03RIK		-0.3494715	
URM1		-0.3495036	
MOCS1		-0.3495136	
HIST1H3G		-0.35013977	
ARV1		-0.35051495	
ZFP82		-0.352692	
DCDC2B		-0.35272986	
WDR20		-0.35278487	
TCEA2		-0.35344815	
COX14		-0.3534748	
TYROBP		-0.35354206	
9230114K14RIK		-0.35385948	
2810408A11RIK		-0.3540476	
SLA2		-0.35458395	
CST3		-0.3551428	
MSANTD4		-0.35519123	
CEP57		-0.35548103	
TATDN1		-0.3558384	
FOXM1		-0.3559398	
MIB2		-0.35614398	
CUTC		-0.3562064	
CRADD		-0.3571665	
MAP2K5		-0.3581045	
USP33		-0.3581209	
NUBP1		-0.35889998	
CENPL		-0.3591451	
PROS1		-0.3596104	
PPCS		-0.35965586	
EFCAB11		-0.36013815	
POLDIP3		-0.36028704	
9030624J02RIK		-0.36065385	
C030006K11RIK		-0.3607972	
RAB40C		-0.36128584	
RHNO1		-0.3615093	
KDM3B		-0.36187205	
KLK8		-0.3623376	
ANAPC16		-0.36238346	
GPKOW		-0.36255103	
XKRX		-0.36258996	
UBE2D2A		-0.3626284	
GPD1L		-0.36326292	
MVD		-0.3634157	
RIBC1		-0.36401585	
A930015D03RIK		-0.36403546	
BTBD6		-0.36419532	
SH3PXD2A		-0.36427754	
ABHD2		-0.36506099	
KIFAP3		-0.3651497	
ZFP273		-0.3654207	
MGAT4B		-0.36558	
ARHGEF9		-0.36576182	
CDADC1		-0.36626348	
IDUA		-0.36629906	
GDI2		-0.3663361	
DOCK11		-0.3663925	
GLUD1		-0.36641285	
ERCC6		-0.3672076	
CHKB		-0.36730003	
AZI2		-0.36748642	
CWC15		-0.36785784	
UBR1		-0.36826715	
PLK2		-0.36847872	
NCOA3		-0.3689797	
ZFP507		-0.36901256	
ZFP7		-0.3690563	
SEC63		-0.36910743	
4930432K21RIK		-0.36931142	
FUOM		-0.36931866	
MZT1		-0.36958462	
VWA8		-0.37097645	
TRAPPC3		-0.37103662	
DOCK6		-0.3710635	
CCDC138		-0.3715692	
KREMEN1		-0.3723085	
HIPK2		-0.37272465	
ARFGAP1		-0.37329072	
ANKRD16		-0.37348554	
PGM2L1		-0.37357706	
9930111J21RIK2		-0.37393114	
ALS2		-0.37408704	
PODNL1		-0.3741596	
PRODH		-0.37463602	
CEP19		-0.37488422	
BCL2L2		-0.37502488	
SPINT2		-0.37529665	
ZFP445		-0.3754001	
TERF2IP		-0.37541363	
ZFP579		-0.37548745	
ABHD17A		-0.3757047	
KCNK5		-0.37573928	
SENP7		-0.37592715	
LMNB1		-0.37676683	
ABRACL		-0.37735155	
TTBK2		-0.3776166	
TMEM189		-0.37789044	
ZFP326		-0.37817177	
MLH3		-0.3785784	
SPACA1		-0.3786844	
ZNF512B		-0.37903565	
TMEM123		-0.37907404	
HINT3		-0.37913513	
SIK3		-0.37952498	
PPP1R16A		-0.37971267	
SMC1A		-0.38002777	
PTPN21		-0.38044846	
DBNDD2		-0.38112584	
OPA3		-0.38112727	
GTDC1		-0.38116327	
TBC1D22B		-0.38176215	
2310009B15RIK		-0.38200203	
SLC35A5		-0.38207924	
CSNK2A1		-0.38240924	
MIR3068		-0.38260385	
KIF22		-0.38282984	
HMGCL		-0.3829157	
D230025D16RIK		-0.38322294	
MDM2		-0.3838206	
ZFP867		-0.38411587	
IFFO2		-0.3841171	
PIK3C3		-0.38424277	
1200014J11RIK		-0.38439438	
UBE2O		-0.3843987	
DENND1A		-0.38556075	
WDR24		-0.38580143	
GMEB2		-0.3858501	
HMCES		-0.3860936	
PIH1D1		-0.38639987	
CCL25		-0.38654667	
DIAP1		-0.3870759	
SMG6		-0.38740024	
5830444B04RIK		-0.38740864	
FAM76B		-0.38773087	
TMEM119		-0.38780525	
KCTD1		-0.38795376	
UBE2F		-0.38823017	
SERF2		-0.38827625	
MOB4		-0.3885214	
ORAI3		-0.38867563	
MCL1		-0.38924465	
MOSPD2		-0.38979638	
STK11		-0.38993734	
CDC42		-0.39013413	
GM11110		-0.3906723	
DVL3		-0.39069828	
RNF169		-0.3907041	
FUCA2		-0.39073163	
CAP1		-0.39102954	
HIGD2A		-0.3911527	
RUNDC1		-0.39117965	
APC		-0.3912381	
GNA12		-0.39154565	
SFI1		-0.39179927	
ANKRD54		-0.39205483	
APP		-0.39211184	
DNAJC14		-0.39218742	
TXLNB		-0.39312965	
CCNT2		-0.39338642	
CLDN10		-0.39340702	
APOPT1		-0.39347377	
CNTROB		-0.39391512	
ZFYVE16		-0.39491063	
BC051226		-0.3952788	
DHX34		-0.39563188	
RAB3GAP2		-0.39567968	
PIP4K2B		-0.39587006	
UBAP1		-0.39653516	
PSMD8		-0.3966754	
CCDC84		-0.39686382	
PDE11A		-0.3979547	
CENPT		-0.39831957	
CYB5R4		-0.39843702	
LIN52		-0.39848927	
MDH1		-0.39892548	
LRRC29		-0.39916772	
CCRN4L		-0.39962986	
MORC3		-0.39978912	
SGCB		-0.40065727	
RSAD1		-0.4007495	
FAM103A1		-0.4009486	
NPC1		-0.40149286	
DDA1		-0.40168864	
MICU2		-0.40245524	
GOLIM4		-0.40307337	
DDX52		-0.40334874	
PPP2R3A		-0.40335274	
TMEM55B		-0.40337375	
MOSPD3		-0.40369955	
ATP6V1C1		-0.403869	
RNASEK		-0.40455914	
CLASP2		-0.4050341	
ZFP871		-0.4051183	
CHRNB1		-0.40518153	
ZBTB33		-0.40604177	
PDCD10		-0.4067189	
CNDP2		-0.40679854	
CPQ		-0.40696958	
RALGAPA1		-0.40716645	
4921524J17RIK		-0.40730157	
MASTL		-0.40741438	
NAPEPLD		-0.40744025	
GM10406		-0.40755862	
B230217O12RIK		-0.40756294	
GM10509		-0.4079078	
CLTA		-0.4079561	
FSD2		-0.4085151	
RAF1		-0.409413	
MAPKAP1		-0.40982318	
LDB1		-0.40993696	
PSEN1		-0.41038358	
BMI1		-0.4123162	
TSPAN6		-0.4125242	
ZUFSP		-0.41294068	
CCDC18		-0.4135502	
AP5M1		-0.41392234	
ACOT9		-0.4145699	
ZDHHC18		-0.4158098	
NAGLU		-0.41613293	
HADH		-0.4162243	
KBTBD7		-0.4163119	
RAB5B		-0.41674525	
MMAB		-0.41719508	
TFIP11		-0.41758198	
CC2D1A		-0.4181501	
SLC33A1		-0.41820052	
TXNDC12		-0.4186907	
TDRD7		-0.41886112	
SQLE		-0.41887137	
MAU2		-0.41932786	
BC064078		-0.41957343	
TMEM237		-0.41984427	
PIKFYVE		-0.42062962	
2310045N01RIK		-0.42080882	
A830080D01RIK		-0.42110613	
1810058I24RIK		-0.42143202	
MIR3101		-0.42147136	
PRKCE		-0.4216626	
B630005N14RIK		-0.4220059	
ELL		-0.42241785	
MED12		-0.4226684	
NFXL1		-0.42314458	
GPATCH2		-0.42318392	
ANKRD55		-0.42321444	
