NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_REGULATION_OF_DNA_DUPLEX_UNWINDING	6		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	172	106		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	33	19		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	103	67		
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER	35	31		
GOBP_NON_MOTILE_CILIUM_ASSEMBLY	63	44		
GOBP_POSITIVE_REGULATION_OF_FERTILIZATION	5		Rejected!	
GOBP_MACROPHAGE_MIGRATION	55	24		
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION	41	20		
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_MIGRATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	25		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_ACTIVITY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT	6		Rejected!	
GOBP_REGULATION_OF_BLOOD_BRAIN_BARRIER_PERMEABILITY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_BRAIN_BARRIER_PERMEABILITY	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MIRNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION	7		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN	8		Rejected!	
GOBP_REGULATION_OF_ARTERY_MORPHOGENESIS	11		Rejected!	
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	8		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME	12		Rejected!	
GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PERMEABILITY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY	48	30		
GOBP_PROTEIN_LOCALIZATION_TO_PERINUCLEAR_REGION_OF_CYTOPLASM	9		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_END	5		Rejected!	
GOBP_REGULATION_OF_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_DNA_HELICASE_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SYNAPSE_ORGANIZATION	11		Rejected!	
GOBP_REGULATION_OF_CHROMOSOME_SEPARATION	72	62		
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	18	16		
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_CONDENSATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SPINDLE_ASSEMBLY	5		Rejected!	
GOBP_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	5		Rejected!	
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION	13		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	82	60		
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	35	27		
GOBP_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	13		Rejected!	
GOBP_REGULATION_OF_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_REGULATION_OF_GERM_CELL_PROLIFERATION	5		Rejected!	
GOBP_REGULATION_OF_GONAD_DEVELOPMENT	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GONAD_DEVELOPMENT	10		Rejected!	
GOBP_REGULATION_OF_LIPID_LOCALIZATION	183	70		
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION	63	23		
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	112	43		
GOBP_AMYLOID_FIBRIL_FORMATION	34	20		
GOBP_RETINAL_CELL_APOPTOTIC_PROCESS	6		Rejected!	
GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	10		Rejected!	
GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM	6		Rejected!	
GOBP_ANTEROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT	5		Rejected!	
GOBP_ACTIVATION_OF_PROTEIN_KINASE_C_ACTIVITY	5		Rejected!	
GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR	47	26		
GOBP_RIBOSOME_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	6		Rejected!	
GOBP_NEURON_PROJECTION_EXTENSION	172	82		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYPOXIA	9		Rejected!	
GOBP_HISTONE_H2A_PHOSPHORYLATION	7		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_SITE_OF_DOUBLE_STRAND_BREAK	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM	14		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION	12		Rejected!	
GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION_INVOLVED_IN_INACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	9		Rejected!	
GOBP_NEUTROPHIL_MIGRATION	128	49		
GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS	7		Rejected!	
GOBP_GAP_JUNCTION_MEDIATED_INTERCELLULAR_TRANSPORT	6		Rejected!	
GOBP_LIPID_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER	6		Rejected!	
GOBP_HYALOID_VASCULAR_PLEXUS_REGRESSION	7		Rejected!	
GOBP_EMBRYONIC_BRAIN_DEVELOPMENT	18		Rejected!	
GOBP_ADRENOMEDULLIN_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_REPLICATION_BORN_DOUBLE_STRAND_BREAK_REPAIR_VIA_SISTER_CHROMATID_EXCHANGE	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	11		Rejected!	
GOBP_MITOCHONDRION_ENDOPLASMIC_RETICULUM_MEMBRANE_TETHERING	7		Rejected!	
GOBP_MRNA_PSEUDOURIDINE_SYNTHESIS	7		Rejected!	
GOBP_DENSE_CORE_GRANULE_EXOCYTOSIS	8		Rejected!	
GOBP_PIRNA_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_NEURON_PROJECTION_MAINTENANCE	10		Rejected!	
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	105	69		
GOBP_PROTEIN_POLYUFMYLATION	5		Rejected!	
GOBP_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	50		Rejected!	
GOBP_NUCLEOLAR_CHROMATIN_ORGANIZATION	10		Rejected!	
GOBP_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION	8		Rejected!	
GOBP_PROTEIN_SIALYLATION	6		Rejected!	
GOBP_RESPONSE_TO_ANGIOTENSIN	30	15		
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	339	211		
GOBP_DORSAL_ROOT_GANGLION_DEVELOPMENT	7		Rejected!	
GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY	22		Rejected!	
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	100	61		
GOBP_RESPONSE_TO_ODORANT	5		Rejected!	
GOBP_RESPONSE_TO_LECTIN	23		Rejected!	
GOBP_ADAPTIVE_THERMOGENESIS	159	82		
GOBP_VACUOLAR_LOCALIZATION	82	53		
GOBP_RESPONSE_TO_CHEMOKINE	96	31		
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	87	29		
GOBP_DOUBLE_STRAND_BREAK_REPAIR_INVOLVED_IN_MEIOTIC_RECOMBINATION	6		Rejected!	
GOBP_RESPONSE_TO_AMINO_ACID_STARVATION	49	42		
GOBP_XENOBIOTIC_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER	6		Rejected!	
GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	16	15		
GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	5		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	41	27		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	20		Rejected!	
GOBP_REGULATION_OF_MALE_GONAD_DEVELOPMENT	10		Rejected!	
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1394		Rejected!	
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	129	37		
GOBP_REGULATION_OF_STEM_CELL_DIVISION	12		Rejected!	
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	35	18		
GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	19		Rejected!	
GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	21		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	11		Rejected!	
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	15		Rejected!	
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	168	132		
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	49	38		
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	110	85		
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_DEVELOPMENT	9		Rejected!	
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	14		Rejected!	
GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	85	53		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	50	31		
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	27	15		
GOBP_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	767		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	340	198		
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	232	135		
GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	85	49		
GOBP_REGULATION_OF_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_REMOVAL_OF_SUPEROXIDE_RADICALS	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	6		Rejected!	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	57	44		
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	47	37		
GOBP_REGULATION_OF_UBIQUITIN_SPECIFIC_PROTEASE_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	5		Rejected!	
GOBP_REGULATION_OF_BRANCHING_MORPHOGENESIS_OF_A_NERVE	5		Rejected!	
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	85	28		
GOBP_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	51		Rejected!	
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT	33		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	25		Rejected!	
GOBP_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT	7		Rejected!	
GOBP_REGULATION_OF_ANOIKIS	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANOIKIS	7		Rejected!	
GOBP_REGULATION_OF_RRNA_PROCESSING	16	15		
GOBP_POSITIVE_REGULATION_OF_RRNA_PROCESSING	10		Rejected!	
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	178	56		
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	63	18		
GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	85	24		
GOBP_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	39	24		
GOBP_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	19		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FEEDING_BEHAVIOR	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FEEDING_BEHAVIOR	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	65	22		
GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	45	21		
GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	123	93		
GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	38	24		
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_PROLIFERATION	10		Rejected!	
GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION	21		Rejected!	
GOBP_REGULATION_OF_RHO_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	56	26		
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	6		Rejected!	
GOBP_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY	22		Rejected!	
GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	25		Rejected!	
GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	26	16		
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	14		Rejected!	
GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_GLUCOCORTICOID_RECEPTOR_SIGNALING_PATHWAY	7		Rejected!	
GOBP_REGULATION_OF_T_HELPER_17_CELL_LINEAGE_COMMITMENT	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_1_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACROSOME_REACTION	12		Rejected!	
GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION	10		Rejected!	
GOBP_REGULATION_OF_CD40_SIGNALING_PATHWAY	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	36		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	24		Rejected!	
GOBP_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT	6		Rejected!	
GOBP_REGULATION_OF_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	5		Rejected!	
GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	5		Rejected!	
GOBP_REGULATION_OF_DNA_TOPOISOMERASE_ATP_HYDROLYZING_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	147	84		
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	47	25		
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	71	37		
GOBP_REGULATION_OF_MESODERM_DEVELOPMENT	7		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_EXTRAVASATION	7		Rejected!	
GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	7		Rejected!	
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	63	37		
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	37	21		
GOBP_REGULATION_OF_T_CELL_MIGRATION	44	28		
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MIGRATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	31	19		
GOBP_REGULATION_OF_T_CELL_EXTRAVASATION	5		Rejected!	
GOBP_REGULATION_OF_EOSINOPHIL_MIGRATION	6		Rejected!	
GOBP_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE	8		Rejected!	
GOBP_REGULATION_OF_PROTEIN_NEDDYLATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_NEDDYLATION	5		Rejected!	
GOBP_REGULATION_OF_MONOCYTE_EXTRAVASATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	25		Rejected!	
GOBP_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION	6		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_REMODELING	6		Rejected!	
GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	11		Rejected!	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	66	45		
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	31	21		
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	39	26		
GOBP_REGULATION_OF_T_CELL_COSTIMULATION	5		Rejected!	
GOBP_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GASTRULATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	73	57		
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	10		Rejected!	
GOBP_REGULATION_OF_THYROID_HORMONE_GENERATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K9_ACETYLATION	8		Rejected!	
GOBP_REGULATION_OF_HISTONE_H4_K16_ACETYLATION	7		Rejected!	
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	7		Rejected!	
GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MIRNA_CATABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_SREBP_SIGNALING_PATHWAY	7		Rejected!	
GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	18	15		
GOBP_POSITIVE_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	8		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	31		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	16		Rejected!	
GOBP_REGULATION_OF_GENETIC_IMPRINTING	5		Rejected!	
GOBP_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_APOPTOTIC_PROCESS	7		Rejected!	
GOBP_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	52	30		
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	24		Rejected!	
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	7		Rejected!	
GOBP_REGULATION_OF_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	22		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	10		Rejected!	
